observation_id,bird_id,area_id,species_count,made_sound,camera,observation_date
49,98,159,7,FALSE,Panasonic,2018-07-26
49,4,141,2,FALSE,Canon,2018-07-26
49,8,146,9,TRUE,Phone,2018-07-26
49,186,133,4,TRUE,Canon,2018-07-26
49,65,182,9,FALSE,Canon,2018-07-26
49,9,62,8,TRUE,Canon,2018-07-26
49,71,160,5,FALSE,Panasonic,2018-07-26
49,81,48,5,TRUE,Canon,2018-07-26
49,54,2,10,TRUE,Canon,2018-07-26
49,205,108,7,FALSE,Canon,2018-07-26
49,196,3,10,TRUE,Phone,2018-07-26
49,130,116,4,FALSE,Canon,2018-07-26
49,141,34,11,FALSE,Canon,2018-07-26
49,6,89,11,FALSE,Canon,2018-07-26
49,68,38,8,FALSE,Panasonic,2018-07-26
49,21,97,5,FALSE,Canon,2018-07-26
49,192,69,7,TRUE,Sony,2018-07-26
49,147,99,11,FALSE,Canon,2018-07-26
49,145,148,6,FALSE,Panasonic,2018-07-26
49,167,131,3,FALSE,None,2018-07-26
50,204,9,10,FALSE,Canon,2018-06-13
50,16,153,6,FALSE,Canon,2018-06-13
50,143,117,11,FALSE,None,2018-06-13
50,56,51,2,TRUE,Nikon,2018-06-13
50,15,71,1,FALSE,Panasonic,2018-06-13
50,39,178,9,FALSE,Sony,2018-06-13
50,146,128,4,TRUE,Phone,2018-06-13
50,8,51,4,TRUE,Canon,2018-06-13
50,7,136,2,FALSE,None,2018-06-13
50,159,192,2,FALSE,Panasonic,2018-06-13
50,201,64,5,FALSE,None,2018-06-13
50,202,48,6,FALSE,Canon,2018-06-13
50,34,12,10,FALSE,Canon,2018-06-13
50,182,83,2,FALSE,Canon,2018-06-13
50,107,13,4,FALSE,Canon,2018-06-13
50,40,48,9,TRUE,Sony,2018-06-13
50,54,49,5,FALSE,Panasonic,2018-06-13
50,26,113,11,FALSE,Canon,2018-06-13
50,201,133,3,TRUE,Nikon,2018-06-13
50,119,7,4,TRUE,Nikon,2018-06-13
50,61,83,8,FALSE,None,2018-06-13
50,70,46,10,TRUE,Canon,2018-06-13
50,73,75,5,TRUE,Phone,2018-06-13
50,67,63,6,FALSE,None,2018-06-13
50,40,173,4,FALSE,Nikon,2018-06-13
50,80,19,7,FALSE,None,2018-06-13
50,166,104,6,FALSE,Panasonic,2018-06-13
50,192,128,8,FALSE,Sony,2018-06-13
51,207,89,3,TRUE,Canon,2018-09-14
51,131,17,4,TRUE,Canon,2018-09-14
51,129,55,2,TRUE,Canon,2018-09-14
51,205,128,8,FALSE,Canon,2018-09-14
51,78,81,5,FALSE,Canon,2018-09-14
51,17,74,4,FALSE,Canon,2018-09-14
51,180,157,2,TRUE,Nikon,2018-09-14
51,70,44,3,TRUE,Sony,2018-09-14
51,131,66,4,FALSE,Panasonic,2018-09-14
51,34,176,9,FALSE,Canon,2018-09-14
51,207,188,5,TRUE,Canon,2018-09-14
51,118,25,8,TRUE,Nikon,2018-09-14
51,43,151,1,FALSE,Canon,2018-09-14
51,112,136,9,FALSE,Phone,2018-09-14
51,81,15,3,FALSE,Panasonic,2018-09-14
51,26,166,4,TRUE,Canon,2018-09-14
51,186,59,11,FALSE,None,2018-09-14
51,104,111,8,TRUE,Nikon,2018-09-14
51,115,162,10,FALSE,Panasonic,2018-09-14
51,51,54,9,TRUE,Nikon,2018-09-14
51,209,4,9,FALSE,None,2018-09-14
51,114,120,8,TRUE,Canon,2018-09-14
51,134,113,7,TRUE,Phone,2018-09-14
51,87,173,2,FALSE,None,2018-09-14
51,138,101,8,TRUE,Phone,2018-09-14
51,68,63,2,FALSE,Nikon,2018-09-14
51,178,89,10,FALSE,Canon,2018-09-14
51,127,170,7,TRUE,Nikon,2018-09-14
51,112,13,5,FALSE,Canon,2018-09-14
51,50,138,9,FALSE,Canon,2018-09-14
51,52,126,4,TRUE,Nikon,2018-09-14
52,6,53,11,TRUE,Sony,2021-12-11
52,128,43,10,TRUE,Nikon,2021-12-11
52,179,148,6,FALSE,Nikon,2021-12-11
52,79,38,4,TRUE,Canon,2021-12-11
52,38,184,3,TRUE,Canon,2021-12-11
52,138,21,1,FALSE,None,2021-12-11
52,14,31,3,TRUE,Phone,2021-12-11
52,171,96,7,TRUE,Nikon,2021-12-11
52,67,95,8,TRUE,Sony,2021-12-11
52,169,41,11,FALSE,Panasonic,2021-12-11
52,23,116,6,TRUE,Phone,2021-12-11
52,70,34,9,FALSE,Canon,2021-12-11
52,110,165,10,FALSE,Nikon,2021-12-11
52,36,145,4,FALSE,Canon,2021-12-11
52,10,109,8,TRUE,Nikon,2021-12-11
52,173,22,2,FALSE,Canon,2021-12-11
52,149,172,7,FALSE,Canon,2021-12-11
52,132,111,8,FALSE,Canon,2021-12-11
52,90,99,7,TRUE,Phone,2021-12-11
52,141,82,2,FALSE,Canon,2021-12-11
52,88,14,6,FALSE,Panasonic,2021-12-11
52,180,97,7,FALSE,Nikon,2021-12-11
52,74,72,3,FALSE,Canon,2021-12-11
52,209,171,7,TRUE,Nikon,2021-12-11
52,150,88,8,FALSE,Canon,2021-12-11
52,122,4,10,FALSE,Nikon,2021-12-11
52,144,144,9,TRUE,Sony,2021-12-11
53,63,14,7,TRUE,Sony,2019-11-18
53,181,77,3,TRUE,Nikon,2019-11-18
53,97,78,4,FALSE,None,2019-11-18
53,71,91,9,TRUE,Sony,2019-11-18
53,114,57,2,FALSE,Nikon,2019-11-18
53,168,93,6,TRUE,Nikon,2019-11-18
53,123,57,2,FALSE,None,2019-11-18
53,133,174,10,TRUE,Phone,2019-11-18
53,107,111,7,FALSE,Nikon,2019-11-18
53,161,109,2,TRUE,Nikon,2019-11-18
53,173,126,5,FALSE,Canon,2019-11-18
53,209,104,4,FALSE,None,2019-11-18
53,46,14,3,TRUE,Nikon,2019-11-18
53,124,14,6,FALSE,None,2019-11-18
53,52,94,1,FALSE,None,2019-11-18
53,13,2,2,FALSE,Panasonic,2019-11-18
53,110,128,3,FALSE,Canon,2019-11-18
53,122,118,1,FALSE,Nikon,2019-11-18
53,70,180,5,TRUE,Phone,2019-11-18
53,81,21,8,TRUE,Nikon,2019-11-18
53,55,165,3,TRUE,Canon,2019-11-18
53,187,88,4,FALSE,None,2019-11-18
53,89,153,1,FALSE,Sony,2019-11-18
53,174,98,11,TRUE,Canon,2019-11-18
53,151,84,10,TRUE,Sony,2019-11-18
53,70,29,11,FALSE,None,2019-11-18
53,39,166,9,TRUE,Sony,2019-11-18
53,94,34,1,FALSE,Panasonic,2019-11-18
53,78,51,3,FALSE,Canon,2019-11-18
53,96,169,3,TRUE,Canon,2019-11-18
53,36,142,6,TRUE,Nikon,2019-11-18
54,68,38,6,FALSE,None,2018-10-18
54,166,21,6,FALSE,None,2018-10-18
54,85,51,7,TRUE,Sony,2018-10-18
54,55,168,8,FALSE,None,2018-10-18
54,109,76,6,FALSE,Sony,2018-10-18
54,34,192,6,FALSE,Canon,2018-10-18
54,171,60,7,TRUE,Canon,2018-10-18
54,187,173,5,TRUE,Nikon,2018-10-18
54,124,127,8,FALSE,None,2018-10-18
54,85,168,9,TRUE,Canon,2018-10-18
54,77,46,4,TRUE,Canon,2018-10-18
54,136,58,9,FALSE,Canon,2018-10-18
54,124,85,10,FALSE,Canon,2018-10-18
54,204,31,10,FALSE,None,2018-10-18
54,20,2,10,FALSE,Canon,2018-10-18
54,33,35,4,FALSE,None,2018-10-18
54,168,65,8,TRUE,Nikon,2018-10-18
54,89,129,3,FALSE,None,2018-10-18
54,162,52,7,TRUE,Sony,2018-10-18
54,53,75,8,TRUE,Phone,2018-10-18
54,160,77,3,TRUE,Phone,2018-10-18
54,9,189,8,TRUE,Nikon,2018-10-18
54,98,133,6,FALSE,Panasonic,2018-10-18
54,43,162,10,TRUE,Sony,2018-10-18
54,70,169,3,FALSE,Canon,2018-10-18
54,181,71,5,TRUE,Canon,2018-10-18
54,63,174,9,TRUE,Canon,2018-10-18
54,107,82,6,FALSE,Panasonic,2018-10-18
54,212,103,7,FALSE,None,2018-10-18
54,159,31,3,TRUE,Phone,2018-10-18
54,21,17,7,TRUE,Sony,2018-10-18
54,209,93,1,FALSE,Canon,2018-10-18
55,130,143,2,FALSE,Canon,2021-11-06
55,198,151,4,TRUE,Sony,2021-11-06
55,204,147,6,FALSE,Canon,2021-11-06
55,124,1,5,FALSE,Sony,2021-11-06
55,105,10,9,FALSE,Canon,2021-11-06
55,124,104,6,TRUE,Canon,2021-11-06
55,137,61,2,FALSE,Canon,2021-11-06
55,77,5,7,TRUE,Canon,2021-11-06
55,21,124,6,FALSE,Panasonic,2021-11-06
55,72,113,3,FALSE,Panasonic,2021-11-06
55,197,124,3,TRUE,Canon,2021-11-06
55,162,107,10,FALSE,None,2021-11-06
55,46,29,4,FALSE,Canon,2021-11-06
55,180,177,8,TRUE,Canon,2021-11-06
55,150,25,8,TRUE,Phone,2021-11-06
55,164,30,2,FALSE,None,2021-11-06
55,16,140,1,FALSE,Panasonic,2021-11-06
55,159,58,3,FALSE,Panasonic,2021-11-06
55,194,118,4,FALSE,Canon,2021-11-06
55,185,52,10,FALSE,Panasonic,2021-11-06
55,210,121,7,TRUE,Nikon,2021-11-06
55,201,26,2,FALSE,Phone,2021-11-06
55,9,191,3,TRUE,Sony,2021-11-06
55,29,21,7,TRUE,Nikon,2021-11-06
55,168,86,8,TRUE,Phone,2021-11-06
55,61,166,1,FALSE,Panasonic,2021-11-06
55,2,15,5,FALSE,None,2021-11-06
55,46,27,7,TRUE,Canon,2021-11-06
55,82,168,3,FALSE,Nikon,2021-11-06
55,61,63,10,TRUE,Phone,2021-11-06
55,130,107,9,FALSE,None,2021-11-06
55,128,67,2,TRUE,Nikon,2021-11-06
55,95,148,2,FALSE,Nikon,2021-11-06
55,214,143,3,FALSE,Nikon,2021-11-06
55,21,76,9,TRUE,Canon,2021-11-06
55,79,76,3,TRUE,Nikon,2021-11-06
55,36,136,9,FALSE,Canon,2021-11-06
56,178,162,7,TRUE,Canon,2019-08-31
56,70,96,7,FALSE,Canon,2019-08-31
56,122,45,7,TRUE,Phone,2019-08-31
56,199,142,5,TRUE,Nikon,2019-08-31
56,186,182,1,FALSE,Phone,2019-08-31
56,93,101,5,TRUE,Nikon,2019-08-31
56,43,147,6,TRUE,Sony,2019-08-31
56,92,89,5,TRUE,Phone,2019-08-31
56,87,99,7,TRUE,Nikon,2019-08-31
56,18,132,2,FALSE,None,2019-08-31
56,60,79,2,TRUE,Phone,2019-08-31
56,160,35,2,TRUE,Nikon,2019-08-31
56,29,159,2,TRUE,Nikon,2019-08-31
56,47,178,9,FALSE,Canon,2019-08-31
56,122,102,2,FALSE,Panasonic,2019-08-31
56,49,159,6,FALSE,Panasonic,2019-08-31
56,33,129,2,TRUE,Canon,2019-08-31
56,73,51,4,TRUE,Phone,2019-08-31
56,130,4,10,FALSE,Canon,2019-08-31
56,202,168,4,TRUE,Phone,2019-08-31
57,137,109,1,FALSE,Canon,2018-02-10
57,42,51,3,TRUE,Sony,2018-02-10
57,109,109,7,TRUE,Nikon,2018-02-10
57,122,153,7,TRUE,Nikon,2018-02-10
57,2,20,11,TRUE,Canon,2018-02-10
57,105,171,2,TRUE,Phone,2018-02-10
57,114,185,8,FALSE,None,2018-02-10
57,146,156,2,TRUE,Canon,2018-02-10
57,109,60,11,TRUE,Nikon,2018-02-10
57,106,55,3,FALSE,Panasonic,2018-02-10
57,69,15,1,TRUE,Nikon,2018-02-10
57,63,40,2,TRUE,Nikon,2018-02-10
57,27,50,6,FALSE,Canon,2018-02-10
57,35,140,6,TRUE,Canon,2018-02-10
57,70,95,7,TRUE,Sony,2018-02-10
57,151,67,2,FALSE,Canon,2018-02-10
57,129,37,2,FALSE,Canon,2018-02-10
57,151,128,6,FALSE,None,2018-02-10
57,179,61,10,FALSE,Canon,2018-02-10
57,14,100,5,TRUE,Canon,2018-02-10
57,62,32,3,TRUE,Canon,2018-02-10
57,85,44,10,FALSE,Canon,2018-02-10
57,52,102,1,TRUE,Phone,2018-02-10
57,22,191,7,FALSE,Nikon,2018-02-10
57,49,59,10,TRUE,Canon,2018-02-10
58,8,21,5,TRUE,Canon,2019-07-02
58,1,68,6,TRUE,Nikon,2019-07-02
58,73,9,5,FALSE,None,2019-07-02
58,67,33,1,TRUE,Canon,2019-07-02
58,71,185,11,FALSE,Nikon,2019-07-02
58,112,21,5,TRUE,Phone,2019-07-02
58,81,175,11,FALSE,None,2019-07-02
58,142,180,9,TRUE,Phone,2019-07-02
58,151,104,6,TRUE,Canon,2019-07-02
58,65,45,4,TRUE,Phone,2019-07-02
58,180,155,9,FALSE,Canon,2019-07-02
58,88,144,6,FALSE,None,2019-07-02
58,163,20,6,FALSE,Nikon,2019-07-02
58,189,61,10,TRUE,Canon,2019-07-02
58,104,27,10,TRUE,Canon,2019-07-02
58,59,95,10,FALSE,Canon,2019-07-02
58,26,193,6,TRUE,Nikon,2019-07-02
58,1,158,4,TRUE,Phone,2019-07-02
58,156,118,8,TRUE,Canon,2019-07-02
58,16,113,5,TRUE,Phone,2019-07-02
59,54,167,9,FALSE,Panasonic,2020-10-22
59,12,60,5,TRUE,Phone,2020-10-22
59,145,95,4,TRUE,Nikon,2020-10-22
59,187,72,7,FALSE,Canon,2020-10-22
59,96,24,8,TRUE,Sony,2020-10-22
59,205,193,6,TRUE,Sony,2020-10-22
59,206,52,6,TRUE,Sony,2020-10-22
59,48,128,11,TRUE,Phone,2020-10-22
59,145,92,5,FALSE,Canon,2020-10-22
59,178,58,2,TRUE,Phone,2020-10-22
59,21,27,8,FALSE,Canon,2020-10-22
59,168,172,8,FALSE,Nikon,2020-10-22
59,159,130,5,FALSE,Canon,2020-10-22
59,56,2,11,FALSE,None,2020-10-22
59,54,180,1,TRUE,Nikon,2020-10-22
59,39,27,6,TRUE,Nikon,2020-10-22
59,213,14,3,FALSE,Panasonic,2020-10-22
59,102,96,6,FALSE,None,2020-10-22
59,6,116,3,TRUE,Nikon,2020-10-22
59,165,147,11,TRUE,Canon,2020-10-22
59,89,111,4,FALSE,Panasonic,2020-10-22
59,168,49,2,TRUE,Nikon,2020-10-22
59,106,122,2,FALSE,Panasonic,2020-10-22
59,186,20,9,TRUE,Canon,2020-10-22
59,206,182,8,FALSE,None,2020-10-22
59,162,179,5,FALSE,Canon,2020-10-22
59,194,84,7,FALSE,Canon,2020-10-22
59,53,167,10,FALSE,Panasonic,2020-10-22
59,180,28,8,TRUE,Canon,2020-10-22
59,132,112,5,FALSE,Canon,2020-10-22
59,6,131,6,FALSE,Canon,2020-10-22
59,67,136,5,TRUE,Nikon,2020-10-22
59,55,142,9,TRUE,Nikon,2020-10-22
59,119,84,2,FALSE,Canon,2020-10-22
59,140,16,2,FALSE,None,2020-10-22
60,53,109,9,FALSE,Panasonic,2017-07-12
60,105,160,10,TRUE,Canon,2017-07-12
60,28,84,10,TRUE,Nikon,2017-07-12
60,148,1,5,FALSE,Panasonic,2017-07-12
60,8,77,2,FALSE,None,2017-07-12
60,181,32,6,TRUE,Phone,2017-07-12
60,20,166,5,TRUE,Nikon,2017-07-12
60,161,7,5,FALSE,None,2017-07-12
60,176,180,8,TRUE,Canon,2017-07-12
60,27,144,5,FALSE,Canon,2017-07-12
60,152,19,5,TRUE,Nikon,2017-07-12
60,57,20,5,FALSE,Canon,2017-07-12
60,193,144,3,TRUE,Phone,2017-07-12
60,85,62,2,TRUE,Phone,2017-07-12
60,128,138,6,TRUE,Nikon,2017-07-12
60,190,142,4,FALSE,Nikon,2017-07-12
60,89,101,4,FALSE,Panasonic,2017-07-12
60,6,189,4,TRUE,Canon,2017-07-12
60,180,85,6,TRUE,Phone,2017-07-12
60,17,57,7,TRUE,Nikon,2017-07-12
60,42,107,8,FALSE,Canon,2017-07-12
61,161,101,8,TRUE,Nikon,2020-05-29
61,103,188,10,FALSE,Canon,2020-05-29
61,60,81,5,TRUE,Canon,2020-05-29
61,5,74,9,FALSE,Panasonic,2020-05-29
61,89,43,8,FALSE,Phone,2020-05-29
61,24,120,6,FALSE,Nikon,2020-05-29
61,155,141,11,FALSE,Panasonic,2020-05-29
61,181,161,4,TRUE,Nikon,2020-05-29
61,137,140,8,FALSE,Sony,2020-05-29
61,173,167,5,TRUE,Canon,2020-05-29
61,170,162,11,TRUE,Phone,2020-05-29
61,153,86,5,FALSE,None,2020-05-29
61,100,73,6,TRUE,Canon,2020-05-29
61,94,117,5,FALSE,Nikon,2020-05-29
61,17,88,2,FALSE,Panasonic,2020-05-29
61,102,73,10,FALSE,Panasonic,2020-05-29
61,43,165,7,TRUE,Nikon,2020-05-29
61,75,151,8,TRUE,Sony,2020-05-29
61,61,32,9,FALSE,None,2020-05-29
61,82,69,5,FALSE,Canon,2020-05-29
61,1,98,8,TRUE,Nikon,2020-05-29
61,161,149,7,FALSE,None,2020-05-29
61,199,49,4,TRUE,Phone,2020-05-29
61,31,146,4,TRUE,Nikon,2020-05-29
61,30,29,2,FALSE,Panasonic,2020-05-29
61,149,35,3,TRUE,Canon,2020-05-29
61,203,149,7,FALSE,Canon,2020-05-29
61,26,73,3,FALSE,Canon,2020-05-29
61,57,124,1,TRUE,Nikon,2020-05-29
61,170,155,3,FALSE,Nikon,2020-05-29
61,151,134,10,FALSE,Canon,2020-05-29
61,203,131,1,TRUE,Phone,2020-05-29
61,192,103,11,TRUE,Nikon,2020-05-29
61,160,134,7,FALSE,Canon,2020-05-29
62,129,87,1,TRUE,Phone,2021-06-19
62,26,1,9,FALSE,Panasonic,2021-06-19
62,40,5,8,TRUE,Sony,2021-06-19
62,180,49,2,FALSE,Canon,2021-06-19
62,166,53,4,TRUE,Canon,2021-06-19
62,202,24,9,TRUE,Canon,2021-06-19
62,99,29,5,FALSE,Panasonic,2021-06-19
62,198,2,9,TRUE,Canon,2021-06-19
62,41,31,9,FALSE,Nikon,2021-06-19
62,167,29,11,TRUE,Phone,2021-06-19
62,169,1,10,FALSE,Canon,2021-06-19
62,196,33,2,FALSE,Phone,2021-06-19
62,5,122,11,TRUE,Nikon,2021-06-19
62,48,50,4,FALSE,Canon,2021-06-19
62,52,117,4,TRUE,Sony,2021-06-19
62,84,40,5,TRUE,Canon,2021-06-19
62,34,191,6,FALSE,Canon,2021-06-19
62,57,168,10,TRUE,Phone,2021-06-19
62,148,3,2,TRUE,Canon,2021-06-19
62,72,21,7,FALSE,Nikon,2021-06-19
62,127,58,6,FALSE,Canon,2021-06-19
62,179,145,7,TRUE,Phone,2021-06-19
62,93,127,7,TRUE,Sony,2021-06-19
62,37,39,1,TRUE,Canon,2021-06-19
62,187,41,7,TRUE,Canon,2021-06-19
62,32,176,7,TRUE,Sony,2021-06-19
62,173,139,5,FALSE,Phone,2021-06-19
62,205,12,4,TRUE,Phone,2021-06-19
62,209,122,5,TRUE,Phone,2021-06-19
62,100,56,8,FALSE,Panasonic,2021-06-19
62,179,130,10,TRUE,Phone,2021-06-19
63,65,15,10,FALSE,Canon,2018-04-10
63,45,64,7,TRUE,Nikon,2018-04-10
63,14,101,7,TRUE,Nikon,2018-04-10
63,22,136,3,TRUE,Canon,2018-04-10
63,185,134,8,FALSE,None,2018-04-10
63,60,75,2,FALSE,Canon,2018-04-10
63,93,164,8,FALSE,Canon,2018-04-10
63,19,10,9,FALSE,Canon,2018-04-10
63,140,116,9,TRUE,Canon,2018-04-10
63,108,22,9,FALSE,Phone,2018-04-10
63,139,83,9,TRUE,Nikon,2018-04-10
63,151,44,1,TRUE,Phone,2018-04-10
63,9,122,7,FALSE,Canon,2018-04-10
63,81,63,6,TRUE,Phone,2018-04-10
63,55,7,8,FALSE,Canon,2018-04-10
63,102,154,5,TRUE,Nikon,2018-04-10
63,172,106,10,TRUE,Phone,2018-04-10
63,43,105,5,TRUE,Canon,2018-04-10
63,152,167,1,TRUE,Nikon,2018-04-10
63,31,139,5,FALSE,Canon,2018-04-10
63,113,115,6,TRUE,Nikon,2018-04-10
63,38,135,7,FALSE,Panasonic,2018-04-10
63,69,36,2,FALSE,Phone,2018-04-10
63,21,73,2,FALSE,None,2018-04-10
64,142,78,6,FALSE,Canon,2019-02-17
64,71,82,4,FALSE,Canon,2019-02-17
64,184,98,5,FALSE,Canon,2019-02-17
64,16,173,2,TRUE,Phone,2019-02-17
64,133,149,4,TRUE,Nikon,2019-02-17
64,195,93,6,FALSE,Phone,2019-02-17
64,135,89,7,TRUE,Nikon,2019-02-17
64,183,47,7,TRUE,Sony,2019-02-17
64,95,149,3,FALSE,Canon,2019-02-17
64,2,175,8,TRUE,Canon,2019-02-17
64,131,1,2,TRUE,Canon,2019-02-17
64,154,185,5,TRUE,Nikon,2019-02-17
64,74,165,1,TRUE,Canon,2019-02-17
64,168,24,11,TRUE,Canon,2019-02-17
64,164,17,3,TRUE,Nikon,2019-02-17
64,9,48,5,FALSE,None,2019-02-17
64,9,189,5,TRUE,Nikon,2019-02-17
64,206,111,11,FALSE,Nikon,2019-02-17
64,168,53,5,TRUE,Canon,2019-02-17
64,80,85,6,TRUE,Canon,2019-02-17
64,25,133,4,FALSE,Nikon,2019-02-17
64,64,178,2,FALSE,None,2019-02-17
64,156,154,10,TRUE,Nikon,2019-02-17
64,18,37,9,TRUE,Canon,2019-02-17
64,73,167,8,TRUE,Canon,2019-02-17
64,124,155,2,TRUE,Nikon,2019-02-17
64,184,171,10,TRUE,Canon,2019-02-17
65,146,183,5,TRUE,Canon,2021-03-25
65,19,189,9,TRUE,Canon,2021-03-25
65,101,22,11,FALSE,Panasonic,2021-03-25
65,95,66,10,FALSE,Panasonic,2021-03-25
65,174,3,5,FALSE,None,2021-03-25
65,78,176,3,TRUE,Sony,2021-03-25
65,138,82,4,TRUE,Sony,2021-03-25
65,142,173,7,TRUE,Phone,2021-03-25
65,110,45,5,FALSE,Canon,2021-03-25
65,154,2,5,FALSE,Canon,2021-03-25
65,72,24,5,TRUE,Nikon,2021-03-25
65,160,70,7,FALSE,Panasonic,2021-03-25
65,49,14,7,FALSE,None,2021-03-25
65,30,4,11,TRUE,Canon,2021-03-25
65,116,165,7,TRUE,Canon,2021-03-25
65,184,53,10,TRUE,Nikon,2021-03-25
65,183,23,5,TRUE,Nikon,2021-03-25
65,8,60,8,TRUE,Nikon,2021-03-25
65,98,78,8,TRUE,Canon,2021-03-25
65,179,161,6,FALSE,Canon,2021-03-25
65,77,42,5,TRUE,Phone,2021-03-25
65,211,117,2,FALSE,Panasonic,2021-03-25
66,169,114,6,TRUE,Nikon,2018-05-27
66,96,23,4,FALSE,None,2018-05-27
66,98,48,4,FALSE,Phone,2018-05-27
66,59,29,3,TRUE,Sony,2018-05-27
66,77,90,10,FALSE,Canon,2018-05-27
66,152,79,10,FALSE,Panasonic,2018-05-27
66,152,98,5,FALSE,Canon,2018-05-27
66,202,10,8,FALSE,Canon,2018-05-27
66,127,58,1,TRUE,Phone,2018-05-27
66,132,116,5,TRUE,Nikon,2018-05-27
66,120,122,2,FALSE,Panasonic,2018-05-27
66,58,53,11,FALSE,Nikon,2018-05-27
66,197,145,5,FALSE,Canon,2018-05-27
66,20,41,4,FALSE,Nikon,2018-05-27
66,79,44,7,FALSE,Panasonic,2018-05-27
66,104,45,7,FALSE,None,2018-05-27
66,212,41,3,TRUE,Canon,2018-05-27
66,98,140,5,TRUE,Canon,2018-05-27
66,105,53,2,TRUE,Canon,2018-05-27
66,152,79,7,TRUE,Nikon,2018-05-27
66,178,118,6,TRUE,Canon,2018-05-27
66,193,122,11,FALSE,None,2018-05-27
66,77,120,3,TRUE,Phone,2018-05-27
66,184,25,10,FALSE,Canon,2018-05-27
66,50,25,8,FALSE,Phone,2018-05-27
66,51,86,2,TRUE,Nikon,2018-05-27
66,73,61,6,TRUE,Canon,2018-05-27
66,49,81,4,TRUE,Nikon,2018-05-27
66,79,24,4,FALSE,Canon,2018-05-27
66,60,18,7,FALSE,Panasonic,2018-05-27
66,191,181,6,TRUE,Canon,2018-05-27
66,165,47,5,FALSE,Canon,2018-05-27
66,123,55,8,TRUE,Sony,2018-05-27
66,63,47,5,FALSE,Panasonic,2018-05-27
66,202,108,8,TRUE,Phone,2018-05-27
66,172,55,9,FALSE,None,2018-05-27
66,208,157,11,TRUE,Sony,2018-05-27
67,27,74,7,FALSE,Canon,2020-06-15
67,172,108,11,FALSE,Panasonic,2020-06-15
67,176,178,9,FALSE,Panasonic,2020-06-15
67,193,166,5,FALSE,Panasonic,2020-06-15
67,209,182,2,TRUE,Sony,2020-06-15
67,104,91,3,FALSE,None,2020-06-15
67,175,134,10,TRUE,Canon,2020-06-15
67,208,23,3,FALSE,Nikon,2020-06-15
67,69,131,9,TRUE,Sony,2020-06-15
67,185,129,4,TRUE,Nikon,2020-06-15
67,161,154,6,FALSE,Nikon,2020-06-15
67,80,7,6,FALSE,Canon,2020-06-15
67,2,175,9,FALSE,Nikon,2020-06-15
67,162,64,5,FALSE,Canon,2020-06-15
67,29,136,7,FALSE,Panasonic,2020-06-15
67,195,185,4,TRUE,Phone,2020-06-15
67,168,34,1,FALSE,None,2020-06-15
67,205,85,4,FALSE,None,2020-06-15
67,165,77,1,TRUE,Phone,2020-06-15
67,15,17,7,FALSE,Canon,2020-06-15
67,136,93,2,TRUE,Phone,2020-06-15
67,85,85,4,FALSE,Phone,2020-06-15
67,19,98,8,TRUE,Canon,2020-06-15
67,48,65,4,TRUE,Phone,2020-06-15
67,165,114,2,TRUE,Nikon,2020-06-15
67,81,160,6,FALSE,Canon,2020-06-15
67,3,55,7,FALSE,None,2020-06-15
67,214,17,2,FALSE,Canon,2020-06-15
67,167,17,3,TRUE,Canon,2020-06-15
67,25,130,4,TRUE,Canon,2020-06-15
68,101,166,9,FALSE,Nikon,2017-06-16
68,162,78,2,TRUE,Phone,2017-06-16
68,123,120,8,TRUE,Phone,2017-06-16
68,70,147,2,FALSE,Nikon,2017-06-16
68,143,76,5,FALSE,None,2017-06-16
68,81,7,1,TRUE,Canon,2017-06-16
68,204,114,5,TRUE,Nikon,2017-06-16
68,60,78,10,TRUE,Nikon,2017-06-16
68,128,2,8,TRUE,Phone,2017-06-16
68,55,94,6,TRUE,Canon,2017-06-16
68,99,121,3,TRUE,Sony,2017-06-16
68,202,177,9,FALSE,Nikon,2017-06-16
68,7,98,9,FALSE,Canon,2017-06-16
68,7,121,8,FALSE,Panasonic,2017-06-16
68,152,82,10,TRUE,Phone,2017-06-16
68,195,42,6,TRUE,Nikon,2017-06-16
68,41,164,6,TRUE,Phone,2017-06-16
68,57,32,8,FALSE,Panasonic,2017-06-16
68,117,48,6,FALSE,Panasonic,2017-06-16
68,81,144,3,TRUE,Phone,2017-06-16
68,150,134,5,TRUE,Canon,2017-06-16
68,135,178,2,FALSE,Canon,2017-06-16
68,168,183,7,FALSE,Phone,2017-06-16
68,147,64,5,TRUE,Canon,2017-06-16
68,13,172,2,FALSE,Panasonic,2017-06-16
69,126,144,2,FALSE,Phone,2019-06-14
69,10,183,11,FALSE,Panasonic,2019-06-14
69,2,53,5,FALSE,None,2019-06-14
69,7,92,5,FALSE,Panasonic,2019-06-14
69,209,144,9,TRUE,Phone,2019-06-14
69,200,189,10,FALSE,Canon,2019-06-14
69,15,181,8,TRUE,Nikon,2019-06-14
69,184,97,9,TRUE,Canon,2019-06-14
69,87,72,6,FALSE,Nikon,2019-06-14
69,156,106,5,TRUE,Canon,2019-06-14
69,69,99,8,TRUE,Phone,2019-06-14
69,173,133,5,FALSE,None,2019-06-14
69,1,69,9,TRUE,Sony,2019-06-14
69,10,54,2,TRUE,Canon,2019-06-14
69,213,185,6,TRUE,Phone,2019-06-14
69,9,27,4,FALSE,None,2019-06-14
69,155,191,6,TRUE,Sony,2019-06-14
69,18,47,7,TRUE,Nikon,2019-06-14
69,175,51,6,FALSE,Canon,2019-06-14
69,181,68,7,FALSE,Panasonic,2019-06-14
